Unnamed: 0,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,escrow,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR,usd_price,usd_price_per_gram,product_title_sentiment
2322,"30 GR Top quality Cocaine  from PERU, 91% purity",NL  → WW,30.0,91.0,0.703,0.02343333333,0.02575091575,0,ING-BANK,110,4.94,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60723.82539,2024.127512712073,0.5
2325,30 gr cocaine pure 92%,FR  → WW,30.0,92.0,0.798,0.0266,0.02891304348,0,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68929.74774,2297.658258,0.21428571428571427
2329,30G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,30.0,90.0,0.896,0.02986666667,0.03318518519,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77394.80448,2579.826816287927,0.0
2330,30G PURE QUALITY COLOMBIAN COCAINE 93%,WW  → WW,30.0,93.0,0.498,0.0166,0.01784946237,1,Topstore,80,4.94,WW,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43016.30874,1433.876958,0.21428571428571427
2332,30GR COCAINE 90%,NL  → EU,30.0,90.0,0.71,0.02366666667,0.0262962963,1,Mister-Molly,90,4.63,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61328.4723,2044.2824102879272,0.0
2333,30g Cocaine / Kokain Peruvian 93%,DE  → WW,30.0,93.0,0.979,0.03263333333,0.03508960573,1,JohnsonAndJohnson,250,4.87,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,84564.18927,2818.806308712073,0.0
2341,35G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,35.0,90.0,1.046,0.02988571429,0.03320634921,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,90351.52398000001,2581.4721140844777,0.0
2342,35GR COCAINE 90%,NL  → EU,35.0,90.0,0.811,0.02317142857,0.02574603175,1,Mister-Molly,90,4.63,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,70052.66343000002,2001.504669305174,0.0
2344,35gr A+ COCAINE CRYSTAL 90% purity,NL  → WW,35.0,90.0,0.824,0.02354285714,0.02615873016,1,MRexclusive,140,4.99,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71175.57912,2033.5879746103485,0.0
2345,36G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,36.0,90.0,1.076,0.02988888889,0.03320987654,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92942.86788,2581.7463300959757,0.0
2348,3G COCAINE 89% - STRAIGHT FROM THE BRICK-,NL  → EU,3.0,89.0,0.0824,0.02746666667,0.03086142322,1,0ldamsterdamm,620,4.94,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7117.557912,2372.5193042879273,0.2
2349,3G COCAINE 90% - Straight From The BRICK,NL  → EU,3.0,90.0,0.0773,0.02576666667,0.02862962963,1,DiscounterNL,70,4.76,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6677.029449,2225.676483287927,0.2
2350,3G COCAINE FLAKES 90% -JULY PROMO-,NL  → EU,3.0,90.0,0.0773,0.02576666667,0.02862962963,1,GreyGooseGlobal,230,4.87,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6677.029449,2225.676483287927,0.0
2355,3G PERUVIAN COKE 90%+ ➡ FROM DE+TRACK+LAB,"DE  → EU, GB",3.0,90.0,0.0819,0.0273,0.03033333333,1,Post-Guy,20,5.0,DE,"EU, GB",False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7074.368847000001,2358.122949,0.0
2356,3G PERUVIAN COKE 90%+ ➡ FROM UK+TRACK+LAB,"DE  → EU, GB",3.0,90.0,0.0819,0.0273,0.03033333333,1,Post-Guy,20,5.0,DE,"EU, GB",False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7074.368847000001,2358.122949,0.0
2359,3G SOCIABLE COCAINE FROM COLOMBIA=65%+ LAB TESTED,GB  → GB,3.0,65.0,0.0698,0.02326666667,0.03579487179,1,superdrugz,280,4.94,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6029.193474000001,2009.731158287927,0.0
2365,3G($75/g) UNCUT PERUVIAN FISHSCALE COCAINE !! 81%!,CA  → WW,3.0,81.0,0.1018,0.03393333333,0.04189300412,1,BC-Best-Exports,15,5.0,CA,WW,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8793.293634000001,2931.097877712073,-0.9765625
2366,3GR   PURE  COCAINE  89% - 91%   *** FREE SHIPPING,"NL  → WW, EU",3.0,89.0,0.0882,0.0294,0.03303370787,1,DutchTurtles,40,4.82,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7618.551066000001,2539.517022,0.30714285714285716
2367,3GR - COCAINE 84%,NL  → EU,3.0,84.0,0.0927,0.0309,0.03678571429,1,MedicsNL,460,4.69,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8007.252651000001,2669.084217,0.0
2368,3GR -CRACK COCAINE 84%,NL  → EU,3.0,84.0,0.0927,0.0309,0.03678571429,1,MedicsNL,460,4.69,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8007.252651000001,2669.084217,0.0
2373,3g - 85% uncutt colombian fishscale cocaine,"NL  → EU, ASIA",3.0,85.0,0.0824,0.02746666667,0.03231372549,1,YoungAmsterdam,60,4.97,NL,"EU, ASIA",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7117.557912,2372.5193042879273,0.0
2374,3g - 86% uncutt colombian fishscale cocaine,NL  → EU,3.0,86.0,0.0876,0.0292,0.03395348837,1,KartelNL,5,4.8,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7566.724188,2522.2413960000003,0.0
2375,3g Cocaine / Kokain Peruvian 93%,DE  → WW,3.0,93.0,0.1314,0.0438,0.04709677419,1,JohnsonAndJohnson,250,4.87,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11350.086282,3783.362094,0.0
2376,3g Cocaine 50% purity,GB  → GB,3.0,50.0,0.0686,0.02286666667,0.04573333333,1,Evosdrugstore,150,4.93,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5925.539718,1975.1799062879272,0.0
2377,3g Cocaine 90% brick YELLOW flakes strong,"GB  → GB, WW",3.0,90.0,0.1056,0.0352,0.03911111111,1,ROYAL_LONDON,110,4.7,GB,"GB, WW",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9121.530528000001,3040.5101760000002,0.21666666666666667
2378,3g Cocaine Bolivien Flex 92% Shipping from Germany,"DE  → EU, DE",3.0,92.0,0.1082,0.03606666667,0.03920289855,1,kimmi,13,5.0,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9346.113666000001,3115.371222287927,0.0
2379,3g Cocaine Pure Flakes 90%+,"FR  → FR, EU",3.0,90.0,0.1298,0.04326666667,0.04807407407,0,CocaColaFR,540,4.86,FR,"FR, EU",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11211.881274000001,3737.2937582879276,0.21428571428571427
2382,"3g Cocaine, 89%",DE  → EU,3.0,89.0,0.1108,0.03693333333,0.04149812734,1,cocaMG,130,4.91,DE,EU,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9570.696804,3190.232267712073,0.0
2392,3g Kokain/Cocaine 80%,"DE  → EU, DE",3.0,80.0,0.1468,0.04893333333,0.06116666667,1,homegrow1919,80,4.96,DE,"EU, DE",False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12680.309484000001,4226.7698277120735,0.0
2395,3g POPCORN COCAINE 82% INTRO OFFER!!,NL  → EU,3.0,82.0,0.0721,0.02403333333,0.02930894309,0,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6227.863173,2075.954390712073,0.0
2398,3g Pure Cocain 84% High quality . Promo Stunt!!!,NL  → EU,3.0,84.0,0.085,0.02833333333,0.03373015873,1,pablopablito,230,4.72,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7342.141050000001,2447.380349712073,0.26339285714285715
2399,3g UNCUT colombian cocaine flake 100% pure-UK SELL,GB  → GB,3.0,100.0,0.1144,0.03813333333,0.03813333333,1,superdrugz,280,4.94,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9881.658072,3293.886023712073,-0.5
2400,3g UNCUT colombian cocaine flake 92-97% PURE,GB  → GB,3.0,97.0,0.1144,0.03813333333,0.03931271478,1,superdrugz,280,4.94,GB,GB,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9881.658072,3293.886023712073,-0.14285714285714285
2403,3gr A+ COCAINE CRYSTAL 90% purity,NL  → WW,3.0,90.0,0.0773,0.02576666667,0.02862962963,1,MRexclusive,140,4.99,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6677.029449,2225.676483287927,0.0
2406,3gr HQ uncut Bolivian Cocaine 95% (Free Shipping),NL  → WW,3.0,95.0,0.0927,0.0309,0.03252631579,1,DutchHogSeller,15,4.73,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8007.252651000001,2669.084217,-0.04999999999999999
2407,3gr PURE COCAINE 89-91%   ******LIMITED TIME DISCO,NL  → WW,3.0,91.0,0.0746,0.02486666667,0.02732600733,0,Aliexpressss,310,4.74,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6443.808498,2147.9361662879273,0.07142857142857142
2408,3gr Pure Cocaine Flakes ★EC RESULT: 94%,DE  → WW,3.0,94.0,0.1064,0.03546666667,0.03773049645,0,German-Masters,40,4.89,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9190.633032,3063.5443442879273,0.21428571428571427
2410,3gr cocaine pure 92%,FR  → WW,3.0,92.0,0.139,0.04633333333,0.05036231884,1,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12006.560070000001,4002.186689712073,0.21428571428571427
2411,3gr cocaine pure 92% PROMO,FR  → WW,3.0,92.0,0.1082,0.03606666667,0.03920289855,1,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9346.113666000001,3115.371222287927,0.21428571428571427
2412,3gr | Cocaine 88% Pure | PROMO,"NL  → WW, EU",3.0,88.0,0.0695,0.02316666667,0.02632575758,1,Redbull7,430,4.85,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6003.280035000001,2001.0933452879271,0.21428571428571427
2413,3g★Pure Raw 94% Columbian Cocaine★,US  → US,3.0,94.0,0.1077,0.0359,0.03819148936,1,TheRealTrapGod,110,5.0,US,US,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9302.924601,3100.9748670000004,-0.23076923076923078
2421,4 GR Cocaine 90% Peru for 200 Euro,"DE  → DE, WW",4.0,90.0,0.103,0.02575,0.02861111111,1,Kleinanzeigen,600,4.85,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8896.94739,2224.2368475,0.0
2422,4 GR Cocaine 93% Pure  for 210 Euro   ESCROW,"DE  → DE, WW",4.0,93.0,0.1082,0.02705,0.02908602151,1,Gofastteam,3250,4.91,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9346.113666000001,2336.5284165000003,0.21428571428571427
2424,4 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOTI,NL  → EU,4.0,90.0,0.103,0.02575,0.02861111111,1,amsterdamflex,180,4.88,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8896.94739,2224.2368475,0.21428571428571427
2426,4 Gram Bolivian Coke 90% LOW PRICES!!!!!,"DE  → DE, WW",4.0,90.0,0.103,0.02575,0.02861111111,1,Gofastteam,3250,4.91,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8896.94739,2224.2368475,0.0
2437,4.0 G Cocaine Uncut-81.88% !!,FR  → WW,4.0,81.88,0.1417,0.035425,0.04326453346,0,lyso,17,5.0,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12239.781021,3059.94525525,0.0
2446,40G PURE QUALITY COLOMBIAN COCAINE 93%,WW  → WW,40.0,93.0,0.634,0.01585,0.01704301075,1,Topstore,80,4.94,WW,WW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54763.73442,1369.0933605,0.21428571428571427
2448,40GR COCAINE 90%,NL  → EU,40.0,90.0,0.927,0.023175,0.02575,1,Mister-Molly,90,4.63,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80072.52651000001,2001.8131627500002,0.0
2449,40g Cocaine / Kokain Peruvian 93%,DE  → WW,40.0,93.0,1.262,0.03155,0.03392473118,1,JohnsonAndJohnson,250,4.87,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,109009.20006,2725.2300015,0.0
2455,45G COCAINE (Peru) A+++ 90% Fishscale,DE  → WW,45.0,90.0,2.89,0.06422222222,0.07135802469,1,FAST-DRUG,20,5.0,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,249632.79570000002,5547.395459808049,0.0
2456,45GR COCAINE 90%,NL  → EU,45.0,90.0,1.02,0.02266666667,0.02518518519,1,Mister-Molly,90,4.63,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88105.69260000001,1957.9042802879271,0.0
2471,4G COCAINE 89% - STRAIGHT FROM THE BRICK-,NL  → EU,4.0,89.0,0.1097,0.027425,0.03081460674,1,0ldamsterdamm,620,4.94,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9475.680861,2368.92021525,0.2
2472,4G COCAINE 90% - Straight From The BRICK,NL  → EU,4.0,90.0,0.0979,0.024475,0.02719444444,1,DiscounterNL,70,4.76,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8456.418927,2114.10473175,0.2
2475,4G PERUVIAN COKE 90%+ ➡ FROM DE+TRACK+LAB,"DE  → EU, GB",4.0,90.0,0.107,0.02675,0.02972222222,1,Post-Guy,20,5.0,DE,"EU, GB",False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9242.45991,2310.6149775,0.0
2476,4G PERUVIAN COKE 90%+ ➡ FROM UK+TRACK+LAB,"DE  → EU, GB",4.0,90.0,0.107,0.02675,0.02972222222,1,Post-Guy,20,5.0,DE,"EU, GB",False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9242.45991,2310.6149775,0.0
2479,4GR   PURE  COCAINE  89% - 91%   *** FREE SHIPPING,"NL  → WW, EU",4.0,89.0,0.1176,0.0294,0.03303370787,1,DutchTurtles,40,4.82,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10158.068088,2539.517022,0.30714285714285716
2483,4g Cocaine / Kokain Peruvian 93%,DE  → WW,4.0,93.0,0.1716,0.0429,0.04612903226,1,JohnsonAndJohnson,250,4.87,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14822.487108000001,3705.6217770000003,0.0
2490,4g Cocaine Pure Flakes 90%+,"FR  → FR, EU",4.0,90.0,0.172,0.043,0.04777777778,0,CocaColaFR,540,4.86,FR,"FR, EU",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14857.03836,3714.25959,0.21428571428571427
2502,4gr PURE COCAINE 89-91%    ******LIMITED TIME DISC,NL  → WW,4.0,91.0,0.0995,0.024875,0.02733516484,0,Aliexpressss,310,4.74,NL,WW,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8594.623935000001,2148.6559837500004,0.07142857142857142
2504,4gr cocaine pure 92%,FR  → WW,4.0,92.0,0.152,0.038,0.04130434783,1,lafrenchconnection,260,4.89,FR,WW,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13129.475760000001,3282.3689400000003,0.21428571428571427
2505,4gr | Cocaine 88% Pure | PROMO,"NL  → WW, EU",4.0,88.0,0.0927,0.023175,0.02633522727,1,Redbull7,430,4.85,NL,"WW, EU",False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8007.252651000001,2001.8131627500002,0.21428571428571427
2509,5 G COCAINE 92%+,"DE  → EU, WW",5.0,92.0,0.1288,0.02576,0.028,1,FD-TOPSERVICE,80,4.88,DE,"EU, WW",False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11125.503144,2225.1006288000003,0.0
2511,5 G ★★ COCAINE PURE UNCUT 90% ★&,DE  → WW,5.0,90.0,0.1417,0.02834,0.03148888889,0,dutchcandyshop,40,4.66,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12239.781021,2447.9562042000002,-0.14285714285714285
2514,5 GR 88% (tested) uncut clean Flake COCAINE!!,DE  → WW,5.0,88.0,0.1649,0.03298,0.03747727273,0,2good4DN,540,4.8,DE,WW,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14243.753637,2848.7507274000004,0.03645833333333337
2515,5 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  → EU,5.0,90.0,0.1443,0.02886,0.03206666667,1,cartmanproducts,350,4.99,NL,EU,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12464.364159000002,2492.8728318000003,-0.38113839285714285
2518,5 GR Cocaine 93% Pure  for 255 Euro   ESCROW,"DE  → DE, WW",5.0,93.0,0.1314,0.02628,0.02825806452,1,Gofastteam,3250,4.91,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11350.086282,2270.0172564000004,0.21428571428571427
2522,5 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  → DE, WW",5.0,90.0,0.1546,0.03092,0.03435555556,1,MissNarco,28,4.39,DE,"DE, WW",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13354.058898,2670.8117796,0.0
